	logFC	logCPM	PValue	FDR
FGRRES_06689	-0.5005444	3.131744	0.421836	0.5378046
FGRRES_06690	0.3089169	3.311614	0.6115199	0.7059702
FGRRES_06693	0.8751759	6.734761	0.1367406	0.2233563
FGRRES_06694	-0.283028	3.817445	0.6249484	0.7168214
FGRRES_06695	-0.1309078	4.386519	0.7937041	0.8556741
FGRRES_06696	1.355222	3.865803	0.02862467	0.0625581
FGRRES_06697	0.1379837	6.716105	0.8009241	0.860381
FGRRES_06701	0.8118313	5.882771	0.1220014	0.2042389
FGRRES_06702	1.021513	9.561528	0.09556792	0.1674297
FGRRES_06703	0.8544994	5.241679	0.1021931	0.1772295
FGRRES_06706	-0.4562303	6.560627	0.4026729	0.5198298
FGRRES_06707	-1.370535	6.532497	0.02685165	0.05940093
FGRRES_06708	-0.8795462	3.265993	0.209999	0.313324
FGRRES_06709	0.4065935	4.811971	0.4402198	0.5546443
FGRRES_06710	-0.6164617	5.681049	0.2658848	0.3764706
FGRRES_06711	-0.686833	6.807777	0.2358508	0.3426166
FGRRES_06720_M	-0.1158848	5.626111	0.8275596	0.8787305
FGRRES_06721	1.049533	3.776937	0.06727862	0.1264372
FGRRES_06723	0.2668287	5.634385	0.6090666	0.7039616
FGRRES_06725	0.5041919	5.991238	0.4352852	0.5502155
FGRRES_06737	1.151592	3.934441	0.04245619	0.08707872
FGRRES_06738	0.259585	5.93049	0.6479698	0.7373824
FGRRES_06739	-0.3877673	5.950411	0.4586536	0.5710413
FGRRES_06745_M	0.5480459	3.40888	0.3738466	0.489546
FGRRES_06746_M	0.1607835	3.642735	0.8032734	0.8617482
FGRRES_06749	-0.9880544	6.73668	0.08523624	0.1526013
FGRRES_06754_M	-1.016066	5.05354	0.06156108	0.1177001
FGRRES_06759	-0.6280048	5.776355	0.2317586	0.3384402
FGRRES_06760_M	-1.146979	5.075993	0.0284608	0.06225012
FGRRES_06763	0.615211	3.791048	0.3036873	0.4166247
FGRRES_06764	0.3041035	3.152204	0.6398764	0.7297791
FGRRES_06766	-0.5201263	3.125625	0.3805952	0.4968812
FGRRES_06767	1.266686	7.497675	0.02963501	0.06435447
FGRRES_06768	-0.5672141	4.659133	0.404431	0.5212758
FGRRES_06769	-0.7487568	6.58084	0.1897292	0.2896105
FGRRES_06771	-0.8458274	4.909697	0.1139879	0.1934194
FGRRES_06774_M	-0.9958873	6.241304	0.0851175	0.1525397
FGRRES_06776	-0.06357411	3.253697	0.9090678	0.936839
FGRRES_06777	0.5582592	4.555546	0.2966608	0.4091055
FGRRES_06781	0.1555504	3.911389	0.7687203	0.8365508
FGRRES_06783	1.334037	1.965817	0.05114495	0.1009843
FGRRES_06784	1.19805	6.052245	0.0257391	0.0574354
FGRRES_06787	0.5970999	3.614389	0.3238247	0.4382253
FGRRES_06789	-0.1029868	4.439727	0.8489793	0.8942999
FGRRES_06791	1.169444	3.675097	0.07388956	0.1361038
FGRRES_06794	-0.6635466	5.757297	0.3224745	0.4370945
FGRRES_06796_M	-0.3250308	7.063725	0.5711457	0.6723771
FGRRES_06799_M	0.9520074	6.165109	0.08943728	0.1586162
FGRRES_06800_M	0.03337846	5.789461	0.9420151	0.9584409
FGRRES_06801	0.1586512	5.386656	0.7708756	0.8381399
FGRRES_06802	0.9342235	5.095357	0.1687196	0.263318
FGRRES_06803_M	1.306189	6.970326	0.022507	0.05113429
FGRRES_06804	0.108331	9.164042	0.8501962	0.8952343
FGRRES_06807	0.6374844	3.770227	0.3046469	0.4176772
FGRRES_06809	0.7750253	6.352777	0.1508416	0.2409958
FGRRES_06811	0.2353802	6.268782	0.6685076	0.7547684
FGRRES_06813	-0.02560295	5.654812	0.9707188	0.9813244
FGRRES_06814	-0.4865514	4.639183	0.3740626	0.4895933
FGRRES_06815_M	0.8347365	5.954536	0.1244241	0.207081
FGRRES_06816	-0.3801778	6.733381	0.5108147	0.6187357
FGRRES_06817_M	-0.3453949	4.90668	0.5053646	0.6137378
FGRRES_06818	0.9100258	4.411932	0.09321693	0.1640213
FGRRES_06820	0.5418502	4.057466	0.3231013	0.4376161
FGRRES_06822	-0.720841	8.384076	0.2822738	0.3942243
FGRRES_06823	-0.3613025	5.213023	0.482221	0.5927675
FGRRES_06824	-0.4139097	2.268038	0.4866613	0.5971069
FGRRES_06825	-0.2903787	8.393386	0.6217483	0.7139785
FGRRES_06826_M	0.5716253	4.075734	0.299197	0.4116615
FGRRES_06832	-1.139368	5.919313	0.03392665	0.07224269
FGRRES_06834_M	1.145636	1.201673	0.118973	0.2001191
FGRRES_06836	0.3985589	4.419593	0.4746414	0.5861531
FGRRES_06844	-0.2478276	6.37583	0.6390277	0.7288878
FGRRES_06845	0.03870299	6.113171	0.939267	0.9568111
FGRRES_06846	-0.5230477	9.678247	0.4292372	0.544664
FGRRES_06847	0.676786	9.329508	0.2707639	0.3817355
FGRRES_06849	-0.007389134	5.369132	0.9782752	0.9813244
FGRRES_06851	0.4273272	4.063449	0.4717129	0.5834853
FGRRES_06852	1.079142	3.309635	0.0901959	0.1595853
FGRRES_06855	-0.5035174	6.017446	0.3531382	0.4689927
FGRRES_06859	-0.8589513	4.5635	0.1091283	0.186809
FGRRES_06860	-0.1289444	5.01452	0.8156867	0.8704668
FGRRES_06861	-0.1957943	6.922674	0.7343692	0.8084095
FGRRES_06864	-0.02620432	7.21736	0.967937	0.9792151
FGRRES_06865	0.6939863	5.420083	0.1928733	0.2933371
FGRRES_06866	-0.317481	5.429172	0.5401102	0.6447224
FGRRES_06867	0.8844562	4.28632	0.1134564	0.1928278
FGRRES_06869	-0.001708537	1.134587	0.8639103	0.9045845
FGRRES_06870	1.051584	3.545129	0.0811117	0.1467176
FGRRES_06871	-0.7652202	8.998684	0.2022105	0.3040442
FGRRES_06873	-0.5970838	4.39444	0.297601	0.4099332
FGRRES_06874	-0.8506716	6.711605	0.1740966	0.2698472
FGRRES_06875	0.2602316	9.061944	0.6614063	0.7489819
FGRRES_06877	-0.4569539	6.018215	0.4189349	0.5350948
FGRRES_06878	-1.496822	8.431914	0.02760945	0.0607184
FGRRES_06880	-0.06559787	6.331167	0.9034239	0.9323754
FGRRES_06881_M	-1.083896	4.076101	0.05174979	0.1020338
FGRRES_06884	-0.2291702	2.396457	0.7507956	0.8224876
FGRRES_06895	-0.4441362	10.11077	0.4561848	0.5689466
FGRRES_06897	-0.02391593	5.252622	0.9719588	0.9813244
FGRRES_06900	0.8195471	4.851817	0.1221053	0.2043813
FGRRES_06903	0.07996802	5.45201	0.8793136	0.9145788
FGRRES_06905	0.7416244	4.743931	0.1549996	0.2460092
FGRRES_06907	0.6257248	4.830544	0.2305428	0.3368899
FGRRES_06909	1.059071	6.3407	0.04831383	0.09663657
FGRRES_06910	-0.7034497	3.910749	0.2440263	0.3512024
FGRRES_06911	-0.3103964	7.536921	0.5921096	0.6900951
FGRRES_06912_M	0.06829358	6.833282	0.9033702	0.9323754
FGRRES_06913	0.7195517	1.645055	0.3311864	0.4458958
FGRRES_06914	-0.9896712	6.582253	0.08693011	0.1550711
FGRRES_06918	0.0121783	6.808718	0.9795351	0.9813244
FGRRES_06919	0.7849984	3.090282	0.2062574	0.3088454
FGRRES_06920	0.7722894	6.05505	0.1380632	0.2248161
FGRRES_06922	-0.01785378	8.312438	0.9806854	0.9813244
FGRRES_06925	0.9331109	3.99206	0.1067657	0.18361
FGRRES_06929	0.05121386	5.349048	0.928996	0.9498251
FGRRES_06930	0.7594329	4.642473	0.1583533	0.250526
FGRRES_06934	0.3592151	5.188548	0.487083	0.5972559
FGRRES_06935	1.204327	4.425515	0.02733176	0.06022977
FGRRES_06936_M	0.9006435	6.115543	0.08953661	0.1586775
FGRRES_06940	-0.4642828	5.062692	0.4451018	0.5589136
FGRRES_06941	-0.3509284	3.524752	0.6067833	0.7019206
FGRRES_06942	0.3306511	5.605718	0.5192609	0.6263101
FGRRES_06945	-0.8870212	7.197512	0.1226189	0.2049251
FGRRES_06947	0.5172753	6.668851	0.3660958	0.4820135
FGRRES_06948	-0.124304	6.193526	0.8332366	0.8832031
FGRRES_06951	0.7319299	5.136076	0.1633091	0.2568686
FGRRES_06954	-0.4936035	5.447661	0.3515023	0.4673921
FGRRES_06955	1.061282	8.299003	0.07190075	0.1333255
FGRRES_06958	0.9556853	6.833755	0.08940817	0.1586162
FGRRES_06959	0.7723791	3.766208	0.176235	0.2726167
FGRRES_06960	0.8516574	3.671746	0.1547063	0.2457953
FGRRES_06967	-0.2677677	2.468787	0.7564837	0.8270493
FGRRES_06969	0.8785431	5.734614	0.2082477	0.3111816
FGRRES_06970	-0.6355288	5.823506	0.2254526	0.3309667
FGRRES_06971_M	-0.5886383	4.112145	0.3250032	0.439315
FGRRES_06972_M	1.195303	3.261316	0.06064492	0.1161835
FGRRES_06973	-0.3823164	5.04869	0.4836068	0.5942018
FGRRES_06974	0.975917	3.237787	0.1528293	0.2434189
FGRRES_06975	-0.6672096	6.588055	0.2270062	0.3327074
FGRRES_06979_M	0.8299906	6.181691	0.1279076	0.2120979
FGRRES_06981	-0.3620956	4.282748	0.5141593	0.6219357
FGRRES_06982	0.1456098	4.221244	0.8116192	0.8675763
FGRRES_06984	0.3595704	4.620087	0.4965332	0.6056957
FGRRES_06990	0.03349482	5.129633	0.9585149	0.971313
FGRRES_06996	0.3605302	4.66792	0.4867414	0.5971069
FGRRES_06998	0.7755715	6.045132	0.1547869	0.2458657
FGRRES_07000	-1.083128	8.058076	0.08379946	0.1506253
FGRRES_07004	0.2185891	8.333652	0.7097284	0.7879982
FGRRES_07006	1.300001	3.618829	0.02917141	0.06353548
FGRRES_07007	-0.430709	5.593541	0.414739	0.5307974
FGRRES_07008	-0.05333304	4.587475	0.9195749	0.9434022
FGRRES_07012	0.5511842	4.979762	0.3138843	0.4275334
FGRRES_07015	-1.28114	2.705459	0.05598496	0.1087923
FGRRES_07017	-0.06011074	7.747183	0.9294152	0.9500747
FGRRES_07018	1.137753	5.558388	0.02926318	0.06370978
FGRRES_07019	0.387221	6.921621	0.5192497	0.6263101
FGRRES_07020	-0.7342843	5.052854	0.1591394	0.2516595
FGRRES_07021	-0.7299524	3.486978	0.2158489	0.3195482
FGRRES_07022	1.066757	5.04181	0.04067193	0.08407855
FGRRES_07024	0.3497371	3.024557	0.5822436	0.6818181
FGRRES_07030	-0.7795218	4.827503	0.1536799	0.2443076
FGRRES_07031	0.5496829	6.036948	0.3356526	0.4506789
FGRRES_07034	0.9076699	4.400307	0.1005545	0.1749428
FGRRES_07035	0.1158808	3.733963	0.8391959	0.8872971
FGRRES_07038	1.381337	4.00472	0.04260309	0.08732225
FGRRES_07040	0.4391064	7.250912	0.4690035	0.5806633
FGRRES_07042	0.8095419	3.335136	0.2226919	0.3275787
FGRRES_07043_M	0.2119139	4.247707	0.6960374	0.7770902
FGRRES_07044_M	0.7919582	7.158874	0.1632501	0.2568131
FGRRES_07045	-0.4262025	5.323774	0.4252074	0.5411957
FGRRES_07046	0.4786395	2.397303	0.5319865	0.6373385
FGRRES_07047	0.2075532	3.680455	0.7152863	0.7926568
FGRRES_07051	-0.4367747	6.311395	0.4290845	0.5446235
FGRRES_07054_M	0.5431506	7.176719	0.3519778	0.467967
FGRRES_07057	-0.7049957	5.167278	0.1885484	0.2880918
FGRRES_07060	0.5669246	4.481091	0.2999465	0.4123267
FGRRES_07062	1.010404	4.218515	0.06664466	0.1254413
FGRRES_07067	-0.5403544	6.264472	0.3187427	0.4331182
FGRRES_07068	0.1372638	5.507769	0.8002663	0.8601852
FGRRES_07069	0.5739866	6.569141	0.3073712	0.4208274
FGRRES_07070	-1.207255	6.026094	0.0461074	0.09306373
FGRRES_07071	0.2572028	5.472573	0.6121743	0.7063564
FGRRES_07073	-1.283698	6.625206	0.03180651	0.06830346
FGRRES_07075_M	0.4633659	8.79362	0.4746798	0.5861531
FGRRES_07078	1.088268	6.679812	0.1005606	0.1749428
FGRRES_07082	-0.9555127	4.849638	0.07317845	0.135046
FGRRES_07083	0.5174584	5.016575	0.3437699	0.4594181
FGRRES_07086	-0.05209924	5.290617	0.9293336	0.9500747
FGRRES_07087_M	-0.4118652	6.037031	0.4316396	0.5468174
FGRRES_07088	0.8935603	5.217505	0.08107138	0.1466691
FGRRES_07090_M	0.4681091	5.785604	0.3708873	0.4865514
FGRRES_07092	0.9242747	4.277285	0.09119976	0.1609416
FGRRES_07094	0.7118297	5.24081	0.1697334	0.2646339
FGRRES_07096	0.9340121	3.944743	0.1233998	0.2057429
FGRRES_07098_M	-0.1270639	3.775128	0.8674245	0.9068065
FGRRES_07099	1.09113	3.704098	0.06321591	0.1202318
FGRRES_07100	-0.8209547	5.325552	0.1421774	0.2300315
FGRRES_07102	-1.084699	6.067392	0.07944483	0.1444004
FGRRES_07104	-0.4964054	4.685791	0.3535937	0.4694827
FGRRES_07105	-0.3849419	5.473246	0.4531246	0.5662362
FGRRES_07112	-0.6824078	4.343923	0.2201872	0.3246423
FGRRES_07113	-0.1283865	6.055811	0.8038912	0.8618622
FGRRES_07115	0.1756609	5.760858	0.7348982	0.8088277
FGRRES_07123	-0.9067687	4.018313	0.1141195	0.1935823
FGRRES_07125	-0.8060231	4.247581	0.224042	0.3292076
FGRRES_07126_M	-1.033418	3.578664	0.09513006	0.1669005
FGRRES_07131	-1.125935	6.070414	0.03528433	0.07467948
FGRRES_07133	-0.907693	5.184835	0.08565568	0.1532217
FGRRES_07135	-0.1114056	4.988352	0.8333468	0.8832337
FGRRES_07137	1.178268	4.514204	0.02942814	0.06397909
FGRRES_07138	1.236981	5.041186	0.0228581	0.05183431
FGRRES_07139	-1.13223	5.69504	0.03085032	0.06659081
FGRRES_07140_M	0.4408036	2.857129	0.477666	0.5885899
FGRRES_07141	1.230609	7.665945	0.03421783	0.07275982
FGRRES_07142	0.8299271	4.694884	0.1578194	0.2498271
FGRRES_07144	-0.4887307	4.278768	0.3704697	0.4861799
FGRRES_07146	0.9057305	5.641854	0.1101851	0.1882322
FGRRES_07148	-1.172134	5.655698	0.03566329	0.07527298
FGRRES_07150	-0.2462068	6.246924	0.6858734	0.7684302
FGRRES_07152	1.439937	12.37485	0.02758602	0.06067918
FGRRES_07153	-0.04169536	5.018544	0.9432985	0.9591173
FGRRES_07154	-0.2096985	4.49361	0.7504134	0.822318
FGRRES_07155	0.8642226	4.711733	0.1019601	0.1769668
FGRRES_07156	1.737548	0.3552846	0.05169985	0.1019994
FGRRES_07157	0.7600436	4.40892	0.1957476	0.2967107
FGRRES_07159	0.4160362	4.721062	0.4570561	0.5696405
FGRRES_07161	-0.527839	2.683132	0.4230984	0.5391437
FGRRES_07162_M	-0.1655277	7.955757	0.1947502	0.2957359
FGRRES_07164	0.03611309	4.39426	0.946432	0.9616727
FGRRES_07167	-0.4358196	3.774165	0.4547983	0.567793
FGRRES_07169	0.8106858	6.31268	0.1308078	0.2159174
FGRRES_07171_M	-0.6517376	6.687709	0.2411285	0.3478622
FGRRES_07172	0.5845559	7.200126	0.309665	0.423114
FGRRES_07173	-0.01087725	3.322496	0.9742558	0.9813244
FGRRES_07174	0.811887	4.817924	0.164847	0.2588375
FGRRES_07175	-0.9988848	4.851206	0.056549	0.1096919
FGRRES_07176_M	1.00445	3.7216	0.1356712	0.2219349
FGRRES_07178	0.1124694	4.433544	0.8704991	0.9086782
FGRRES_07179	0.2847615	3.614555	0.6234578	0.7154142
FGRRES_07187_M	-1.612774	0.8344919	0.06081583	0.1164903
FGRRES_07189	0.2749514	1.772873	0.719383	0.7958679
FGRRES_07191	-1.303341	7.693636	0.02891814	0.06308515
FGRRES_07193	-0.1577963	5.957308	0.7653006	0.8340839
FGRRES_07196	-0.413994	5.958813	0.4366429	0.5514249
FGRRES_07197	-1.181949	4.815439	0.02575236	0.0574492
FGRRES_07198	-0.7023275	1.281345	0.3274059	0.4420122
FGRRES_07200	0.6461199	4.027493	0.2574757	0.3670542
FGRRES_07201	0.7159639	4.360191	0.1916995	0.2920431
FGRRES_07202_M	0.6834291	5.871766	0.2064459	0.3089998
FGRRES_07212	0.7709548	6.628931	0.1625187	0.256108
FGRRES_07213_M	-0.1410233	5.423395	0.7900267	0.8526411
FGRRES_07214	0.2443028	5.385398	0.6513494	0.7399869
FGRRES_07218	-0.5713561	6.683754	0.3000326	0.4123466
FGRRES_07220	-0.4282858	6.865033	0.4407563	0.5550625
FGRRES_07221	0.09463475	2.558786	0.8742938	0.911497
FGRRES_07222	-0.7489193	5.524126	0.1809788	0.2786046
FGRRES_07225	0.3981005	5.217459	0.4439095	0.5578036
FGRRES_07227	-0.3533806	2.098708	0.5739169	0.674688
FGRRES_07230	0.2370763	0.6233206	0.1453052	0.2337332
FGRRES_07233	0.2075929	7.208572	0.7140696	0.791846
FGRRES_07234	-0.02618618	4.911447	0.974101	0.9813244
FGRRES_07239	0.242961	2.880765	0.7775234	0.842919
FGRRES_07240	-0.3458898	6.791701	0.5409093	0.6453214
FGRRES_07243	-0.9921709	5.947101	0.06262304	0.1193621
FGRRES_07244	0.4587622	6.135794	0.3840008	0.5008308
FGRRES_07250	0.652866	6.520351	0.228705	0.3347452
FGRRES_07251	-0.2385022	7.204328	0.6738774	0.7585927
FGRRES_07254	0.5457267	4.096341	0.3313299	0.4460155
FGRRES_07256	-0.1291647	3.723348	0.8500137	0.895129
FGRRES_07257	0.916987	6.15869	0.08244877	0.1487394
FGRRES_07258	-0.4087748	5.185242	0.5496158	0.6525036
FGRRES_07259	-0.06009933	4.402322	0.9307773	0.9510192
FGRRES_07260	-0.1416424	5.096436	0.7781698	0.8431986
FGRRES_07264	-0.1202883	3.808472	0.845728	0.8920873
FGRRES_07266	1.217651	6.190199	0.02544925	0.05694531
FGRRES_07267	-0.4589267	3.803664	0.4285289	0.5444655
FGRRES_07268	0.9913783	4.432013	0.06770632	0.1270161
FGRRES_07269	0.06287608	5.751339	0.9039874	0.9328682
FGRRES_07274	0.4390726	6.101014	0.4466826	0.5601209
FGRRES_07275	-1.240184	6.622606	0.06210512	0.1185425
FGRRES_07276	-1.362092	2.749651	0.07678889	0.1405142
FGRRES_07278	0.4031086	5.083495	0.4387914	0.5535515
FGRRES_07280	-0.2138764	6.087857	0.683424	0.7666295
FGRRES_07281_M	-0.02341416	4.828881	0.9753846	0.9813244
FGRRES_07282_M	1.214968	7.226189	0.03576922	0.07546721
FGRRES_07284	-0.5596853	5.938809	0.2828048	0.3947119
FGRRES_07285	0.4135679	6.259153	0.4337144	0.5489332
FGRRES_07288_M	-0.6764684	5.714798	0.2153936	0.3190919
FGRRES_07289	0.1251711	4.746925	0.8169977	0.8712662
FGRRES_07290	-0.4603108	2.807827	0.4768923	0.5879487
FGRRES_07298	0.657782	5.372426	0.2153406	0.3190919
FGRRES_07300_M	0.7777098	2.686425	0.2376961	0.3444372
FGRRES_07301	-0.3567702	2.522403	0.5716957	0.6728786
FGRRES_07302	0.4476803	5.371636	0.4416644	0.5555636
FGRRES_07303	0.2189722	6.546008	0.7140062	0.791846
FGRRES_07304	0.3951397	4.164783	0.4903059	0.6003261
FGRRES_07305	0.615213	5.946512	0.2359331	0.3426445
FGRRES_07306	-1.077626	7.912383	0.0790939	0.143883
FGRRES_07308	-0.5774442	3.664956	0.3251678	0.4394827
FGRRES_07310	-1.082374	8.10536	0.06646513	0.1251806
FGRRES_07318	-1.05757	2.719575	0.1337382	0.2195262
FGRRES_07319	0.6462228	4.208904	0.2586052	0.3683258
FGRRES_07320	0.5327349	5.549307	0.3011192	0.4135198
FGRRES_07321	0.7660144	1.175065	0.2938048	0.4063027
FGRRES_07322_M	-0.5985939	6.449876	0.2668717	0.3774807
FGRRES_07325	0.006776037	4.867288	0.9784612	0.9813244
FGRRES_07326	0.2004695	4.889317	0.7046348	0.7837861
FGRRES_07328	0.3800545	5.742311	0.4711099	0.5829388
FGRRES_07329	-0.8079317	7.768248	0.1632006	0.2567725
FGRRES_07332	-0.2343618	5.449814	0.6920383	0.7737397
FGRRES_07336	0.4475757	2.961358	0.4673977	0.579297
FGRRES_07337_M	-0.589387	5.273499	0.2760223	0.3876886
FGRRES_07342	-0.02252355	3.639743	0.9549672	0.9684413
FGRRES_07347	-1.201556	7.281148	0.0370373	0.07770459
FGRRES_07349	-0.3361842	5.558486	0.5166573	0.6243494
FGRRES_07351	0.8125392	2.905811	0.243737	0.3509516
FGRRES_07354	-0.1792218	1.059252	0.7891684	0.851969
FGRRES_07355	-1.071759	6.01753	0.06567833	0.1240311
FGRRES_07357	-0.1694064	0.05879356	0.1526584	0.243361
FGRRES_07358	-0.8752451	3.274403	0.1666583	0.2608889
FGRRES_07359	0.5011124	6.388598	0.3487599	0.4646564
FGRRES_07360	-0.962326	1.957001	0.147478	0.2364473
FGRRES_07364	-0.7881132	8.053552	0.1784133	0.2754758
FGRRES_07365	-1.102052	5.162027	0.04065638	0.08406243
FGRRES_07370	0.5147284	3.763926	0.3768996	0.492771
FGRRES_07371	1.270213	4.020737	0.04202539	0.08631749
FGRRES_07373	-0.2649577	4.955031	0.6281888	0.7197776
FGRRES_07380	-0.2276993	7.080121	0.6896358	0.7714051
FGRRES_07381	0.0974504	4.443037	0.8667082	0.9063774
FGRRES_07384	-0.5950731	6.176448	0.1102029	0.1882329
FGRRES_07386	-0.5209923	1.681738	0.5210465	0.6274179
FGRRES_07387	0.03766927	4.79063	0.9418591	0.9584181
FGRRES_07389	-0.0668746	2.746276	0.5561679	0.6580805
FGRRES_07393	-0.3177381	4.475477	0.560339	0.6619526
FGRRES_07394	0.9550754	1.787596	0.2068793	0.3095631
FGRRES_07395	1.242488	6.606558	0.03099738	0.06684175
FGRRES_07396	0.7276626	3.647394	0.2405501	0.3472586
FGRRES_07397	0.4219792	5.29011	0.4291551	0.5446235
FGRRES_07400	0.2553222	2.727709	0.7025804	0.7820621
FGRRES_07402	1.184758	6.253045	0.02721984	0.06000751
FGRRES_07404_M	0.5926339	7.050998	0.3076566	0.4211362
FGRRES_07405	-1.220371	5.629016	0.02484087	0.05575967
FGRRES_07407	-0.1201572	5.635435	0.8137499	0.8691691
FGRRES_07408	-0.6562041	4.072241	0.228922	0.3350176
FGRRES_07412	0.7493692	6.661144	0.1870024	0.2861324
FGRRES_07413	0.2787167	4.184542	0.6508468	0.7396482
FGRRES_07414	0.9429125	6.062482	0.07480932	0.1375179
FGRRES_07415	0.7841113	4.286909	0.195632	0.296588
FGRRES_07416_M	0.1481454	4.295339	0.7772114	0.8427491
FGRRES_07417	0.6393871	3.809539	0.255389	0.3649904
FGRRES_07419	-0.1567162	8.662051	0.8006372	0.860327
FGRRES_07421	-0.0684857	4.138755	0.9369494	0.955549
FGRRES_07422	1.098388	5.146643	0.0332407	0.07098806
FGRRES_07423	0.9316297	3.909238	0.1051005	0.1813758
FGRRES_07424	0.7902147	0.3724727	0.3720242	0.4877481
FGRRES_07429	0.1905061	5.597562	0.7155132	0.7927988
FGRRES_07431_M	-0.3869159	2.812789	0.5518314	0.6544426
FGRRES_07432	0.4873825	5.876313	0.3600347	0.4757689
FGRRES_07436	1.215133	7.098305	0.03678477	0.07721955
FGRRES_07438_M	0.1931565	5.108371	0.706717	0.7856191
FGRRES_07439	0.5004584	9.203907	0.4060203	0.5227051
FGRRES_07440	1.052687	3.075937	0.08539868	0.152864
FGRRES_07441	0.08957473	6.843829	0.8695458	0.9080404
FGRRES_07442	0.3710725	4.954661	0.4778865	0.5887461
FGRRES_07443	0.4294656	8.698265	0.4661558	0.5783913
FGRRES_07444	-0.224429	3.35999	0.7254595	0.8011205
FGRRES_07447	-0.1078293	4.083081	0.8425839	0.8895184
FGRRES_07448	-0.5494169	1.329671	0.375103	0.4908359
FGRRES_07453	0.2228111	6.828507	0.6831551	0.7666295
FGRRES_07455	-0.7139531	4.086535	0.2011824	0.303002
FGRRES_07456	-0.3135539	5.687947	0.5963913	0.6933728
FGRRES_07458	1.065251	5.930694	0.0444996	0.09045779
FGRRES_07464	-0.7198918	4.928206	0.1704347	0.2654985
FGRRES_07465	0.189903	6.314834	0.7259177	0.8013003
FGRRES_07466	-0.3133825	6.328237	0.589817	0.6882361
FGRRES_07467	0.8227239	8.657518	0.1697103	0.2646339
FGRRES_07468	1.088146	6.452652	0.06400549	0.1213365
FGRRES_07469	0.1302195	7.370157	0.8218327	0.874189
FGRRES_07470	1.501838	3.232639	0.02187639	0.05010012
FGRRES_07472	0.6322196	4.205626	0.2571095	0.3666767
FGRRES_07475	0.3843941	6.363099	0.4798721	0.590482
FGRRES_07476	0.525096	5.142785	0.3072615	0.4207304
FGRRES_07477_M	0.1658334	6.802914	0.7677892	0.835789
FGRRES_07478	-1.203836	6.555859	0.02879836	0.0628744
FGRRES_07483	-0.1012876	3.337416	0.1816001	0.2792619
FGRRES_07484	1.291941	3.639042	0.04712777	0.09482378
FGRRES_07493	-0.9654835	4.587011	0.0910497	0.1607814
FGRRES_07495	0.6072373	6.3648	0.2612913	0.3713344
FGRRES_07501	-1.251663	1.904522	0.1051021	0.1813758
FGRRES_07502_M	0.101695	2.080391	0.2262129	0.3318584
FGRRES_07503_M	1.054376	5.019249	0.1416626	0.2293354
FGRRES_07504	-0.7294463	2.905799	0.3196611	0.433987
FGRRES_07505	1.706686	3.184681	0.02388826	0.05385528
FGRRES_07508	0.03346712	1.931989	0.1987372	0.2998186
FGRRES_07509	-0.8823024	5.02328	0.2136029	0.3173053
FGRRES_07510	0.6200246	4.244894	0.2844795	0.3963866
FGRRES_07512_M	-0.5797901	4.615171	0.2933894	0.4058417
FGRRES_07513	-0.4402362	3.053496	0.4573763	0.5697779
FGRRES_07516	-0.7133175	1.795474	0.3177052	0.4319231
FGRRES_07517	0.8594635	6.110472	0.1050272	0.1813043
FGRRES_07523	0.9383948	3.736633	0.1024035	0.1775375
FGRRES_07524	0.1358966	6.976129	0.8106222	0.8669333
FGRRES_07527	-0.1700419	6.445619	0.7542326	0.82517
FGRRES_07532_M	-0.2344083	1.651614	0.6896427	0.7714051
FGRRES_07536_M	0.4355079	8.959618	0.4818934	0.5926333
FGRRES_07539	-1.175391	5.347397	0.04014885	0.08318738
FGRRES_07540	-0.718291	4.722827	0.1825656	0.2804415
FGRRES_07541	-0.7966347	4.343722	0.1399278	0.2270688
FGRRES_07544	0.6629001	0.5835362	0.1448167	0.2331431
FGRRES_07545	-0.08286954	3.059238	0.9240233	0.9468466
FGRRES_07546	1.207653	3.561614	0.04788929	0.09591809
FGRRES_07547	0.4942431	5.4582	0.3342977	0.4491931
FGRRES_07549	-0.4590951	4.331721	0.394116	0.5107488
FGRRES_07553	0.07307547	3.76697	0.9185638	0.9426094
FGRRES_07554	-0.8344979	9.564966	0.1473222	0.2362773
FGRRES_07555	-0.2092425	4.900633	0.6978098	0.7784284
FGRRES_07557	1.261538	5.270827	0.07571666	0.1389035
FGRRES_07558	-1.033302	7.98909	0.1259126	0.2091733
FGRRES_07564	-0.4944178	6.783095	0.2599137	0.3699467
FGRRES_07568	-0.8640172	0.3683805	0.4766574	0.5877926
FGRRES_07573_M	0.1817044	3.919689	0.7661497	0.8345903
FGRRES_07580	0.5962684	0.6696335	0.4868518	0.5971073
FGRRES_07588	-1.364258	7.127745	0.04787059	0.09591433
FGRRES_07589	-1.389266	2.000026	0.07272393	0.1343901
FGRRES_07596	0.8653997	4.116973	0.2099739	0.313324
FGRRES_07598	0.1358539	0.59679	0.8476776	0.8933618
FGRRES_07606	0.1501474	5.087883	0.7927043	0.8550209
FGRRES_07610	-0.842607	4.504397	0.1167854	0.1971968
FGRRES_07613	-0.8980117	2.620541	0.09519948	0.1669683
FGRRES_07614	-1.630118	0.8591368	0.02773778	0.06097593
FGRRES_07623	0.550894	5.825457	0.2945692	0.406945
FGRRES_07628	0.1262764	1.906175	0.7967137	0.857896
