	logFC	logCPM	PValue	FDR
FGRRES_03447	-0.872794	3.110875	0.1600079	0.2527752
FGRRES_03448	-8.3936292666315	11.9250523395086	1.83290553032588e-154	5.68357820589335e-152
FGRRES_03451	1.234262	2.155461	0.1081587	0.1855883
FGRRES_03452_M	-4.26333445781183	8.03714365668988	2.06880030702753e-09	2.93499212185226e-08
FGRRES_03453	1.646652	1.562535	0.04649447	0.09372297
FGRRES_03454	4.285966	0.2043134	0.001483201	0.005079578
FGRRES_03455	3.9486894441784	1.98660690002731	2.81956696537555e-05	0.000157088091761914
FGRRES_03456	0.4877431	1.335686	0.4771958	0.5882352
FGRRES_03457	4.2373944075359	4.63087305471969	9.61553901307623e-12	1.80862122892403e-10
FGRRES_03460	6.56702234868989	2.23040292738339	1.10887224500741e-09	1.6485740376802e-08
FGRRES_03462	-0.8758309	8.801538	0.2110818	0.3144651
FGRRES_03466	3.28762636648579	8.28499567932943	1.76730800306808e-05	0.000104197287452376
FGRRES_03467	6.87219916330722	3.90285064543957	2.42186695126964e-20	9.12657014657272e-19
FGRRES_03473_M	-1.331056	1.991413	0.0506079	0.1001344
FGRRES_03475	0.1411598	4.29732	0.8101968	0.8668243
FGRRES_03476	-4.24529384929229	1.34210026659488	2.77130083677802e-05	0.000154716707724032
FGRRES_03477	-7.01830547515327	5.39463576737637	1.59948218337507e-37	1.09868228709934e-35
FGRRES_03481	2.609003	2.514712	0.0003228119	0.001364364
FGRRES_03482	2.884528	0.6525058	0.001732421	0.005819241
FGRRES_03483	12.3271236875346	5.75679071619791	3.78615449867593e-108	6.9645991142593e-106
FGRRES_03485_M	-2.213603	1.055663	0.0476004	0.09552648
FGRRES_03486	-2.244646	3.471931	0.003713531	0.01117044
FGRRES_03494	5.81702895592257	1.39438411169698	4.56251064284423e-06	3.15193685593816e-05
FGRRES_03495_M	-7.73022751412348	3.68217408086812	1.24225360353677e-07	1.2588401829304e-06
FGRRES_03497	-3.04085719669993	6.51344553206794	2.13376742424555e-07	2.04936087215372e-06
FGRRES_03498	1.775	4.104282	0.009830257	0.02559074
FGRRES_03500_M	3.383682	0.9893491	0.0001889425	0.0008561975
FGRRES_03502_M	-0.3536351	6.427195	0.5609317	0.6625807
FGRRES_03504	7.71623108623862	1.21453344182653	6.15036234548923e-07	5.31871573988802e-06
FGRRES_03505	-1.423357	6.165624	0.01554272	0.03761097
FGRRES_03508	-4.011092	0.4850301	0.0007818774	0.002938267
FGRRES_03510	0.1101282	2.98502	0.841879	0.8889777
FGRRES_03511	0.4875526	3.633418	0.4543458	0.5675008
FGRRES_03512	2.19579	4.177764	0.0001656415	0.0007623865
FGRRES_03514_M	0.09889523	1.579132	0.8322862	0.8824691
FGRRES_03516	4.42148567568913	1.86888742822563	1.50021926093846e-05	9.03043795838333e-05
FGRRES_03517	-2.063327	5.006193	0.000276173	0.001196052
FGRRES_03518	1.908927	9.384318	0.005354529	0.01518889
FGRRES_03519	0.7252988	3.7887	0.300037	0.4123466
FGRRES_03520	0.5303681	1.831005	0.4411945	0.5552954
FGRRES_03521	0.2612384	0.3025957	0.7009192	0.7811744
FGRRES_03522_M	-5.17555464434901	3.37918401462093	6.56004586481271e-07	5.64153548104694e-06
FGRRES_03524	-3.0576162112731	3.73563322910458	5.29412656813354e-06	3.59107222774708e-05
FGRRES_03525	-3.79374600929505	5.62393736684735	6.0210793640944e-10	9.28221226399382e-09
FGRRES_03526	10.7464971408528	4.16555588066327	5.48864797315742e-35	3.54573193170699e-33
FGRRES_03528	2.224715	2.525684	0.002939199	0.00920002
FGRRES_03529	-0.5246492	6.368372	0.3557622	0.4717236
FGRRES_03530_M	7.79974248441603	1.17482642524359	3.01285640874258e-06	2.17121717158587e-05
FGRRES_03531	7.81693085828539	3.43163631336052	3.19375632788536e-16	9.29271780872382e-15
FGRRES_03532	5.21553908963834	4.82360766177358	2.18258765473892e-19	7.97563091477491e-18
FGRRES_03534_M	8.71484902581235	2.19130571313077	1.14260269922797e-09	1.69176904430029e-08
FGRRES_03535	11.8106420744258	5.24714916947348	1.41130683012251e-80	1.93884975029362e-78
FGRRES_03537	9.71368666601051	3.17547988544575	2.50007190760073e-11	4.47743901207768e-10
FGRRES_03538	5.47969106300267	2.49302944307986	6.99991433897266e-10	1.07000099043479e-08
FGRRES_03539	6.29965403237783	2.02781329065527	4.65847527486105e-08	5.12763003631511e-07
FGRRES_03540	6.23389389159588	2.75629701528069	1.67202998808361e-10	2.75364817309126e-09
FGRRES_03541	1.079849	2.012575	0.1250154	0.2079056
FGRRES_03542_M	6.71376	0.3315014	0.0001350886	0.0006377192
FGRRES_03543	10.8989931714453	4.33071361578602	1.86386185174115e-40	1.40475643589908e-38
FGRRES_03544_M	-5.06662913166701	4.73403799278859	3.83183947576797e-12	7.5750371275974e-11
FGRRES_03545	0.0001465783	2.193558	0.991082	0.991082
FGRRES_03546	10.0859111463924	3.46817834669918	3.48477390014166e-12	6.9267859227541e-11
FGRRES_03547	8.89076795828869	2.30954204935302	7.52220069119809e-11	1.27959943732873e-09
FGRRES_03548	8.99523602298383	2.32706473577952	9.85245611839083e-09	1.23047993386531e-07
FGRRES_03552	-6.28583164745168	3.61768451564721	3.07989338007568e-10	4.95201227466093e-09
FGRRES_03553	-1.230769	7.833096	0.03784126	0.07911602
FGRRES_03554	-1.052103	9.087896	0.1301109	0.2150287
FGRRES_03556	2.164881	0.9551403	0.007767305	0.02096458
FGRRES_03557	-0.1120247	1.688427	0.8604368	0.9019046
FGRRES_03559	-0.9541023	3.018799	0.1267866	0.2104643
FGRRES_03562	-1.666459	1.551339	0.05436796	0.106393
FGRRES_03563	1.674416	3.828676	0.005401748	0.01529204
FGRRES_03564	-3.06913	0.4479101	0.002648123	0.008393713
FGRRES_03565	-5.29563685130646	11.5549208581024	4.65801664672598e-19	1.65207368192539e-17
FGRRES_03567	-1.284501	6.535856	0.02545827	0.05694531
FGRRES_03568	-1.393423	3.836103	0.03091314	0.06668661
FGRRES_03569	-3.3262665780816	8.78051232763175	7.0426278016143e-07	5.99479525732706e-06
FGRRES_03570_M	3.01406801554223	4.66523409238481	9.23339225703853e-07	7.59166713376055e-06
FGRRES_03574	1.278977	1.739192	0.06371239	0.1209076
FGRRES_03575	-1.079993	4.079142	0.1165567	0.1969469
FGRRES_03577_M	-4.53892992112164	4.97442013127016	1.1801152719225e-14	2.97855605724998e-13
FGRRES_03580	0.2547261	1.859811	0.7632336	0.8325708
FGRRES_03581	-0.8754577	5.763888	0.1349678	0.2211028
FGRRES_03582	-1.0192	4.850509	0.06334256	0.1203952
FGRRES_03584	5.14017460564319	1.59191587367015	2.32040988954541e-06	1.71900399530623e-05
FGRRES_03585	5.69781742974636	9.03837862228491	2.01442487801401e-24	9.10939716711917e-23
FGRRES_03586	6.26766333364749	5.7104419875288	2.63699286436208e-39	1.93373537546768e-37
FGRRES_03587	-3.42522826974066	2.81151748845135	4.09832207474693e-06	2.87103852689953e-05
FGRRES_03588	-3.52025253278988	5.25018890866315	7.35035199878077e-10	1.11884109737402e-08
FGRRES_03589	0.7947211	6.703877	0.2378783	0.3444941
FGRRES_03590	-1.421394	7.302585	0.04850353	0.09692511
FGRRES_03591	2.724355	4.836157	0.000784138	0.002944723
FGRRES_03592	-9.0670068422355	2.68179682437815	6.86192428160601e-07	5.85935989207474e-06
FGRRES_03593	-6.34659046729097	4.67143199208029	7.31421180827462e-18	2.40548911379407e-16
FGRRES_03594	1.724121	6.781178	0.007660828	0.02069778
FGRRES_03595	2.399698	2.269014	0.003325977	0.01018139
FGRRES_03597	-2.587391	3.664679	0.008014239	0.02154347
FGRRES_03598	6.44178190428808	4.94444656344093	2.55391778873982e-34	1.61149242797635e-32
FGRRES_03599	10.3342257041119	7.77691419177359	5.86635485149632e-237	2.89397950924044e-234
FGRRES_03600	7.41606223010898	3.85710441848266	3.73563135768621e-25	1.72522583510504e-23
FGRRES_03601	-2.99359748652212	4.42670058450975	2.05524629913784e-06	1.55115355247169e-05
FGRRES_03603	-2.972479	1.320304	0.0003314155	0.001397922
FGRRES_03605	-1.399349	1.327584	0.09772507	0.1706258
FGRRES_03609	9.51523458482416	2.9421304545314	8.71547910648018e-15	2.23614881188249e-13
FGRRES_03610	-0.09643039	0.75665	0.7956971	0.8572266
FGRRES_03611	-0.05209409	0.4292238	0.909653	0.9371999
FGRRES_03612	4.865241	0.6396155	0.0001679299	0.0007712836
FGRRES_03614	3.34197878019255	2.50295603277863	9.36241569187279e-06	5.92479868827379e-05
FGRRES_03616	-9.89386429115671	3.4482327194026	2.48912646026371e-07	2.35728529434922e-06
FGRRES_03619_M	0.1827169	0.971522	0.7944547	0.8561314
FGRRES_03620	0.204048	0.4160958	0.7753989	0.8413721
FGRRES_03624	6.18978819507411	5.33013782081461	1.76131731174224e-32	1.02222335745126e-30
FGRRES_03626	-5.09438761199206	6.51523006440103	1.97562785604708e-15	5.44200231514694e-14
FGRRES_03628	8.3960012207687	4.03312552887145	3.04935091752461e-29	1.62228458372032e-27
FGRRES_03629	2.44884550031578	4.33846499453448	2.13683998074966e-05	0.00012348841486196
FGRRES_03630	-1.020011	5.560582	0.08881662	0.1577622
FGRRES_03631_M	0.7643772	4.504937	0.2101545	0.3134698
FGRRES_03632	6.80524071462649	9.60271804844523	1.93329611623272e-55	1.84053182012927e-53
FGRRES_03633	-4.38225495324029	6.71403979324557	1.36003356293646e-05	8.25066755648374e-05
FGRRES_03638	0.9304135	5.569573	0.07105562	0.1321336
FGRRES_03639	1.349861	2.67739	0.0766465	0.1402773
FGRRES_03641	0.5031895	2.98905	0.4667731	0.5788264
FGRRES_03643	11.1207234899485	4.55153085077642	1.85497482839903e-48	1.59778109623926e-46
FGRRES_03644	1.516168	0.9378232	0.05595508	0.1087537
FGRRES_03645	2.779144	4.671797	0.0002040074	0.0009183293
FGRRES_03646	3.49325002356487	4.62696873965702	1.35508436549967e-06	1.07131561253984e-05
FGRRES_03647	3.61054684670769	5.18758680678179	9.11775138427369e-09	1.15332116286157e-07
FGRRES_03648_M	3.7833787708094	5.24005038974761	7.31780447383736e-08	7.74075360180866e-07
FGRRES_03650	-1.004587	2.293409	0.1049286	0.1811629
FGRRES_03651	-0.1187086	1.689155	0.903259	0.9323754
FGRRES_03652	1.989153	2.261224	0.009369233	0.02449633
FGRRES_03653	1.107921	3.231016	0.07282293	0.1344814
FGRRES_03654	2.000817	1.813903	0.0119754	0.03020428
FGRRES_03655	0.7118458	4.235813	0.1465819	0.2352985
FGRRES_03656	-0.578287	2.481879	0.3609524	0.4767454
FGRRES_03657	-0.6547081	3.237219	0.3241966	0.4385523
FGRRES_03658	4.101123	1.360858	0.0001104851	0.0005331682
FGRRES_03659	0.2398142	2.514875	0.1681165	0.2625278
FGRRES_03661	6.899074	0.4972212	5.164039e-05	0.0002690606
FGRRES_03662	-0.3885852	9.488389	0.5765031	0.6768486
FGRRES_03664	0.5978605	1.180869	0.1701361	0.2651475
FGRRES_03666	2.265752	2.375058	0.005212398	0.01485951
FGRRES_03667	0.4854329	5.625917	0.3719473	0.4877062
FGRRES_03668	0.9715051	4.922891	0.1038523	0.1797048
FGRRES_03669	-1.77018	1.517873	0.03029509	0.06559429
FGRRES_03671_M	4.19612155608711	2.64177527668351	3.16277301467505e-07	2.93883352125585e-06
FGRRES_03672	1.437468	1.964951	0.04721489	0.09494594
FGRRES_03674_M	-0.493995	4.940215	0.3631831	0.4789339
FGRRES_03675	-1.754035	3.355797	0.007177572	0.01958717
FGRRES_03676	0.7215247	0.7407115	0.1001381	0.1744181
FGRRES_03678	5.992657	-0.1300736	0.001309545	0.004558208
FGRRES_03679	-4.66851120991019	5.73541902472417	2.28896376133592e-13	5.11154808678575e-12
FGRRES_03680	-3.81467481233508	5.53786755250523	5.25904576541114e-06	3.57174115719694e-05
FGRRES_03681_M	-2.74918938911556	3.76809113425078	1.54924089464842e-05	9.28945382851893e-05
FGRRES_03682	-1.283331	3.004777	0.07324987	0.1351089
FGRRES_03683	2.688818	1.55943	0.0008001447	0.00299344
FGRRES_03685	-0.3437164	2.906498	0.6118274	0.7060998
FGRRES_03686_M	1.684814	1.671058	0.05780964	0.1116324
FGRRES_03687_M	-2.591133	4.869461	0.0003705234	0.001539544
FGRRES_03688	-4.72603606042376	4.89906520351261	7.5274254902386e-10	1.14418975974173e-08
FGRRES_03692	-11.2154259371144	7.1058391072949	8.98581047895967e-176	3.61196300474627e-173
FGRRES_03693	-13.0321999501861	6.48723249554966	1.10984470479856e-113	2.1509186752105e-111
FGRRES_03694	1.23996	6.812929	0.03513106	0.0744537
FGRRES_03695	11.842448113257	5.27268197364486	1.20851381786034e-84	1.70337668379717e-82
FGRRES_03696_M	1.70128	1.682118	0.04364172	0.08909775
FGRRES_03697_M	-0.6515683	2.651713	0.1873393	0.286446
FGRRES_03700	10.4541269518305	6.10228556100806	4.36081209408968e-137	1.10064868970129e-134
FGRRES_03701_M	0.7648928	2.157157	0.2365761	0.3433026
FGRRES_03702	-0.3047749	2.031294	0.6123563	0.7064848
FGRRES_03703_M	0.2303308	2.068627	0.7414236	0.8151004
FGRRES_03706_M	7.69176547660753	1.15256625662022	1.28903330871841e-06	1.02489952377443e-05
FGRRES_03708	5.10658282645836	5.20185247082466	2.94094505366429e-10	4.73561968359325e-09
FGRRES_03710	1.042264	5.256566	0.1088169	0.1864818
FGRRES_03711	5.05780825556198	0.818405690687851	1.57561881931007e-05	9.40604567985267e-05
FGRRES_03713	8.62717188978413	4.22171850033966	9.98323019263446e-32	5.61388586946434e-30
FGRRES_03714	-2.475935	2.070502	0.0009323436	0.003423114
FGRRES_03715	-2.225111	7.843809	0.002071923	0.006779192
FGRRES_03716	1.630032	5.978597	0.0020301	0.006678592
FGRRES_03717	1.964908	6.627579	0.001429807	0.004923128
FGRRES_03718	-0.3020486	3.072506	0.6228273	0.7149175
FGRRES_03719	-5.48230890742912	3.6875048212812	1.24753539564213e-08	1.5264376154345e-07
FGRRES_03725	2.57926908681812	5.62525018024913	4.28121949175968e-06	2.98612308123829e-05
FGRRES_03727	-0.6066391	1.953435	0.3284648	0.443056
FGRRES_03728	6.9895956247596	0.598560591864135	2.51542235465094e-05	0.000142483709890536
FGRRES_03730	1.580739	1.297752	0.04406073	0.08978428
FGRRES_03731	1.221317	2.421002	0.06317785	0.1201874
FGRRES_03732_M	2.660369	0.2170506	0.008730631	0.02306561
FGRRES_03734	-1.705944	3.5614	0.01362745	0.03371295
FGRRES_03735_2_M	-10.6116237686316	9.19866319564448	0	0
FGRRES_03737	-11.4434202145779	10.0291219054241	0	0
FGRRES_03738	-9.76957995546469	8.79033450103402	3.95474920620124e-248	2.1460446567451e-245
FGRRES_03739_M	-10.0253864279788	3.55986632775311	1.13508116120522e-13	2.63790917399578e-12
FGRRES_03741	1.384456	6.125654	0.01048684	0.02701488
FGRRES_03742	5.8167205184647	3.49926933977388	2.40867695370132e-12	4.85899088820082e-11
FGRRES_03744	-6.33409219648387	9.30955386798943	3.51851764648935e-34	2.20731052123404e-32
FGRRES_03745	-6.06785743941721	8.74842464348372	2.82999295591183e-33	1.69690130113321e-31
FGRRES_03747	-3.27524812531934	6.30839375618997	2.56170345317041e-08	2.95767740183601e-07
FGRRES_03748	1.509557	6.57805	0.0332708	0.07103837
FGRRES_03749_M	-2.053004	5.997338	0.0002824655	0.001219896
FGRRES_03750	0.6968052	5.391574	0.2132754	0.316949
FGRRES_03751_M	-4.39152673075732	7.19122028429119	4.59069394216421e-08	5.05815242175718e-07
FGRRES_03752_M	-2.067502	1.804339	0.006003899	0.01676797
FGRRES_03754_M	2.793224	0.9337534	0.005058667	0.01448976
FGRRES_03755	2.531455	6.772245	0.0005112761	0.002032556
FGRRES_03759	-2.413738	1.779761	0.002318778	0.007488875
FGRRES_03760	1.440711	4.363269	0.008084047	0.02170076
FGRRES_03761	-1.931946	5.127458	0.0007322959	0.002771132
FGRRES_03762	-0.9598253	3.996434	0.09648663	0.1687622
FGRRES_03765	1.449748	5.048022	0.007389681	0.02007109
FGRRES_03766	1.963493	4.140537	0.001295582	0.004525572
FGRRES_03767	0.8986068	5.392407	0.09076582	0.1603584
FGRRES_03768	-7.22944584435813	3.58186758325991	3.69897630066003e-06	2.62214172377944e-05
FGRRES_03769	-0.8122434	5.642834	0.1493808	0.2390841
FGRRES_03770	0.1247593	5.584724	0.8320008	0.8824322
FGRRES_03771	1.858746	7.444935	0.002594759	0.008246243
FGRRES_03772	4.66584771849657	2.81672372279971	5.35255334959336e-09	7.05847648883799e-08
FGRRES_03774	1.036713	5.876658	0.07614085	0.1395166
FGRRES_03775	0.1050772	0.4265833	0.846563	0.8925658
FGRRES_03777	-0.5238297	2.689426	0.4067205	0.5233121
FGRRES_03778	-1.181792	2.834856	0.1386745	0.2254734
FGRRES_03779	0.240181	4.489746	0.6734538	0.7583534
FGRRES_03780	7.8508639237189	3.41938093449635	8.16032182441014e-12	1.5619748282244e-10
FGRRES_03781	-0.9696479	4.011714	0.0832782	0.1498869
FGRRES_03784	3.603521	0.4356808	0.001441395	0.004955167
FGRRES_03785_M	2.188574	0.2302187	0.02584102	0.05759963
FGRRES_03786	-0.7859351	1.329969	0.2730956	0.3843738
FGRRES_03790_M	2.114693	0.6356764	0.01968538	0.0457877
FGRRES_03792	-1.398377	2.738332	0.0562463	0.1092414
FGRRES_03795	10.0908589708974	3.48571576386449	3.29343507710873e-19	1.18356459906825e-17
FGRRES_03798_M	1.37497	1.380048	0.1043709	0.1803148
FGRRES_03801	-1.711114	1.669404	0.03986005	0.08262054
FGRRES_03802	1.459894	4.542694	0.008722344	0.02304933
FGRRES_03803_M	-4.37143291660599	7.94626833732736	9.89297963510716e-11	1.66721285682947e-09
FGRRES_03804	1.271285	8.380932	0.04518386	0.09159141
FGRRES_03807	-0.7714031	0.1783886	0.6022135	0.6981226
FGRRES_03808	5.03705118445527	3.01852044029143	1.28079684474649e-07	1.2942726402266e-06
FGRRES_03811	-11.7749490868722	5.25100899826307	5.98013728381997e-14	1.41708362317245e-12
FGRRES_03813	6.79186208458214	2.37732801968003	2.58670476330688e-08	2.98336947887031e-07
FGRRES_03814	-1.967788	2.404229	0.004345729	0.01279897
FGRRES_03815_M	-2.615864	4.52985	5.446443e-05	0.0002820145
FGRRES_03816_M	-5.55558386108458	9.24564348270235	1.24300215271755e-23	5.4616608758881e-22
FGRRES_03817	-10.321597877203	9.10040189281371	0	0
FGRRES_03818	4.019234	1.187003	5.293623e-05	0.0002752836
FGRRES_03819	-4.99182213818328	2.72485078587364	1.15458957998142e-05	7.14410530874478e-05
FGRRES_03822	1.321448	3.144789	0.04776578	0.09576982
FGRRES_03824	-0.830249	3.134261	0.1731196	0.2685631
FGRRES_03825	-3.01427786289286	8.53700065837911	1.52686041747212e-06	1.18873860192432e-05
FGRRES_03826	-0.7064114	1.430825	0.2761069	0.3877573
FGRRES_03827_M	0.1540895	0.6588667	0.8381038	0.8866303
FGRRES_03828	1.318628	8.073422	0.04783023	0.09588133
FGRRES_03829	-1.910967	6.160635	0.0005247502	0.002076235
FGRRES_03831	0.7881328	6.632498	0.1766581	0.2731543
FGRRES_03832	0.992526	2.608883	0.1524278	0.2430648
FGRRES_03834	0.3601391	3.207715	0.5538326	0.6559622
FGRRES_03835	0.6417033	6.076939	0.2198344	0.3242542
FGRRES_03836	0.8876613	5.416876	0.08771193	0.1562346
FGRRES_03838	0.006095695	2.286955	0.9559874	0.9691137
FGRRES_03839	-4.67340301073349	1.70364262429535	2.48531332846454e-06	1.82620890682638e-05
FGRRES_03840	-6.53266441087503	4.48256653557574	3.41597293218229e-18	1.15493938420481e-16
FGRRES_03842	1.609234	6.840835	0.008513087	0.02258434
FGRRES_03846	-4.37684553453732	7.13964174450008	9.86901602182704e-13	2.10016531146841e-11
FGRRES_03847	-1.14917	5.859496	0.03501716	0.07427031
FGRRES_03848_M	-2.104855	0.6834188	0.01094589	0.02795852
FGRRES_03849	-2.336565	0.7547489	0.02299733	0.05210648
FGRRES_03851	-5.179586	7.110055	5.472616e-05	0.0002832347
FGRRES_03853	-3.32706630248875	5.47658067048409	1.20096146615088e-07	1.22041524270932e-06
FGRRES_03854_M	-3.48558289175064	3.32928876521938	1.19883148095617e-06	9.61634742262918e-06
FGRRES_03855_M	-5.76461216745845	5.54361301346635	2.59825171426134e-21	1.06410663603314e-19
FGRRES_03856_M	-3.31538127450596	6.5102341393915	2.92541926331325e-08	3.34042334273116e-07
FGRRES_03857	-2.527236	3.610692	0.0001326967	0.0006272463
FGRRES_03858	2.025269	6.098582	0.0003324397	0.001401377
FGRRES_03860	-1.303112	4.154769	0.02034388	0.04716772
FGRRES_03861	-0.8643227	4.422144	0.1136768	0.1930123
FGRRES_03862_M	0.6472846	4.388444	0.2852358	0.3971856
FGRRES_03865	7.28721337361923	4.3029831257397	4.1047840547483e-31	2.23865433900419e-29
FGRRES_03867_M	8.05096062726696	3.68092273645593	8.27589023410027e-21	3.22480622234145e-19
FGRRES_03869	-3.651977	6.801057	0.0001148659	0.0005511229
FGRRES_03872_M	-3.589494	2.78388	0.0009552956	0.003494379
FGRRES_03873_M	-3.654478	3.49474	0.0005100608	0.002029212
FGRRES_03874	-1.57664	3.758651	0.007774493	0.02097876
FGRRES_03878	-1.032407	0.9855709	0.1289321	0.2134382
FGRRES_03879	2.553413	2.504089	0.001114641	0.003976725
FGRRES_03880	-0.1502834	2.604157	0.1326153	0.2180388
FGRRES_03881	5.22486984981378	4.37340907304845	3.00921642818808e-08	3.43056994696694e-07
FGRRES_03882	-9.51448254366845	9.23967391950642	5.45174217422873e-19	1.9086373489324e-17
FGRRES_03883	2.94375451770401	4.22452857608346	5.20129049530266e-07	4.59313309564847e-06
FGRRES_03884	-11.0665845706469	7.79222060039425	1.41884075600582e-258	8.55482151385064e-256
FGRRES_03890	-2.58579	3.189688	0.0009747322	0.003546352
FGRRES_03892	-0.850227	3.627545	0.2166388	0.320499
FGRRES_03893	8.27753676719972	1.68503565194784	3.99621594951691e-08	4.45286773101714e-07
FGRRES_03894_M	-3.715489	5.750328	0.0003003576	0.001283378
FGRRES_03896	3.357475	-0.2935819	0.01544001	0.03739577
FGRRES_03897_M	-1.961356	3.094244	0.004752783	0.01379447
FGRRES_03898	-3.067665	8.432649	0.0004832755	0.001940432
FGRRES_03900	5.05242980912603	1.539070101153	6.33201273422668e-07	5.46709102661593e-06
FGRRES_03903	-3.65264911643957	4.22497646049396	9.51958746747913e-06	6.00509650192136e-05
FGRRES_03904	4.07433762909054	6.06236400237689	2.40183662754349e-10	3.91986961183902e-09
FGRRES_03905	11.0724534986776	4.50407913245223	1.78937710557965e-46	1.52914249817763e-44
FGRRES_03906	-1.645608	1.808258	0.05511838	0.1075512
FGRRES_03907	-5.73717870363785	6.00863245695117	4.93008941293798e-30	2.66200300490627e-28
FGRRES_03908	7.42240131874424	3.05836852718085	2.86450445314813e-14	6.98617232135205e-13
FGRRES_03909_M	4.36596721032088	1.48577742645586	3.02399846885634e-06	2.17780062259442e-05
FGRRES_03911	-1.526104	7.199037	0.03047315	0.06585526
FGRRES_03912	-0.5431811	4.293763	0.3362397	0.4513555
FGRRES_03913	-0.9645454	2.444531	0.2080746	0.3110086
FGRRES_03914	9.39211187643386	2.8441407153892	3.70526246536751e-13	8.12388152255223e-12
FGRRES_03915	-2.804304	9.400259	0.0007444861	0.002814318
FGRRES_03917	0.7823798	5.797813	0.1459553	0.2346049
FGRRES_03918	7.65343520237515	4.65030391439577	1.35270253909699e-37	9.3508793992482e-36
FGRRES_03919	-1.951793	3.689417	0.003515816	0.01068229
FGRRES_03920	-2.99321864703092	3.52074117278468	9.67551313148006e-06	6.09450632710116e-05
FGRRES_03922	4.06011127840124	2.85888391644846	5.21883998831712e-07	4.60488377180534e-06
FGRRES_03923	1.599798	0.9893792	0.04476424	0.09092763
FGRRES_03924	0.4592143	1.457044	0.5377034	0.6422732
FGRRES_03925	-5.75570374313282	1.89912743838855	2.0676599223762e-06	1.55727363896939e-05
FGRRES_03928	1.977616	2.411264	0.005495093	0.01551723
FGRRES_03929	0.2321646	2.2843	0.7186233	0.795514
FGRRES_03930_M	3.277968	1.8271	6.50272e-05	0.0003324259
FGRRES_03931	-3.79271879406291	2.33036367516838	1.23710680322034e-05	7.59874813058268e-05
FGRRES_03932	-2.006839	4.721983	0.0003898661	0.001608216
FGRRES_03933	0.9507888	3.241322	0.1658553	0.260082
FGRRES_03934_M	-0.8697819	6.297573	0.172347	0.2677471
FGRRES_03935	-0.1118198	6.878741	0.8458927	0.8920876
FGRRES_03936	-0.1751477	7.453473	0.7704548	0.8380182
FGRRES_03938	2.390111	1.393181	0.004456126	0.01305679
FGRRES_03940	-0.542255	3.803972	0.4074452	0.5238678
FGRRES_03941	0.1471532	3.735674	0.3567706	0.47266
FGRRES_03942	1.208163	3.672822	0.1010785	0.1756354
FGRRES_03944	0.9337847	3.355504	0.1435641	0.2315846
FGRRES_03946	0.4521461	8.598428	0.4596099	0.5718383
FGRRES_03947	0.8107081	3.294893	0.2185701	0.3227404
FGRRES_03951	-2.427516	5.060079	0.003989043	0.01187087
FGRRES_03952	-1.782833	6.552104	0.0139222	0.03427028
FGRRES_03953_M	-0.5077366	4.383315	0.3504411	0.4662823
FGRRES_03954	-6.99252725734114	11.1784606451284	9.64969729338613e-66	1.05786024974868e-63
FGRRES_03956	-3.387159	7.608425	9.072255e-05	0.0004491842
FGRRES_03957	-0.7616842	6.37971	0.147522	0.2364579
FGRRES_03960	-6.84066004996148	3.0758240510651	2.53361228267382e-07	2.39523467803649e-06
FGRRES_03962	-4.51020809174101	4.28900888942969	8.32825783467127e-12	1.58851638452877e-10
FGRRES_03964	8.39663323874893	1.85715811532775	6.44753739501964e-09	8.39030255972999e-08
FGRRES_03965	5.900259	-0.1916032	0.001753913	0.005883427
FGRRES_03966	1.396064	6.37498	0.01185807	0.02998669
FGRRES_03968	7.55471544589453	5.51537547507184	1.54583278122986e-64	1.64479638967526e-62
FGRRES_03969	-3.59956356656958	5.37149370740895	5.48784028860932e-07	4.81404473710302e-06
FGRRES_03971	-1.117735	6.362885	0.0387881	0.08081536
FGRRES_03975	-1.201776	8.047815	0.04238333	0.08697037
FGRRES_03976	-0.9887743	5.759277	0.0659317	0.1243798
FGRRES_03977	-2.50869044229328	5.15425130563182	4.59921191386126e-06	3.17527015910536e-05
FGRRES_03978	-1.861912	5.025406	0.007331729	0.01995267
FGRRES_03979	0.4214721	5.662868	0.4300491	0.5454391
FGRRES_03980_M	-1.63365	3.783096	0.005630605	0.01585187
FGRRES_03981_M	9.94286750525776	6.47608699140861	7.95541025407883e-15	2.05571589255994e-13
FGRRES_03984	4.02138656978863	2.96265065321255	5.12323855160185e-06	3.4904273697762e-05
FGRRES_03985	1.97667	1.903856	0.008088614	0.02170765
FGRRES_03986	1.314516	7.568127	0.04888281	0.09745558
FGRRES_03987_M	6.29434504609459	4.97578299069644	9.89280390302591e-34	6.10037504315569e-32
FGRRES_03988	1.597265	8.582748	0.01051767	0.02707502
FGRRES_03989	0.1951375	0.6990222	0.6061805	0.7013584
FGRRES_03990	-0.526984	2.563238	0.4236948	0.5397136
FGRRES_03991	1.740576	6.47366	0.001519246	0.005190328
FGRRES_03992	-1.592719	10.50126	0.02214607	0.05064291
FGRRES_03994_M	-0.6415769	7.005355	0.2591722	0.368988
FGRRES_03996	-1.618078	4.401924	0.003327503	0.01018139
FGRRES_03997	0.6453691	5.560961	0.3389574	0.4542172
FGRRES_03998	-0.5159599	5.304779	0.3428287	0.458499
FGRRES_03999	0.09144976	4.904924	0.8763406	0.9127567
FGRRES_04000	1.193187	6.631519	0.05102897	0.1008224
FGRRES_04002	0.8796329	8.784807	0.1380404	0.2248128
